tpb,gpuA,nX,time
256,14.0000,193536,8.26134101
256,14.0000,304128,13.74038034
256,14.0000,414720,17.17778413
256,14.0000,608256,23.68265077
256,14.0000,801792,30.85773634
256,14.0000,1216512,46.31947530
256,14.0000,1603584,61.39260766
256,14.0000,2405376,91.11456181
256,14.0000,3207168,120.43271410
256,14.0000,4810752,179.75435445
256,14.0000,6414336,239.74950768
256,14.0000,9593856,363.43840000
256,14.0000,12801024,493.70517464
256,16.0000,114688,5.62418840
256,16.0000,200704,9.40608351
256,16.0000,315392,12.48387914
256,16.0000,401408,16.07113763
256,16.0000,602112,22.64603972
256,16.0000,802816,29.98141082
256,16.0000,1204224,47.62697377
256,16.0000,1605632,58.60634540
256,16.0000,2408448,88.11348755
256,16.0000,3211264,116.13363106
256,16.0000,4816896,173.66456358
256,16.0000,6393856,230.49071039
256,16.0000,9605120,351.95987868
256,16.0000,12816384,471.24277212
256,18.0000,118784,6.33807167
256,18.0000,207872,9.98981689
256,18.0000,296960,11.63200328
256,18.0000,415744,16.07409825
256,18.0000,593920,21.82302506
256,18.0000,801792,30.53387137
256,18.0000,1217536,43.74959359
256,18.0000,1603584,56.53569181
256,18.0000,2405376,84.27753652
256,18.0000,3207168,112.00436244
256,18.0000,4810752,167.85987506
256,18.0000,6414336,225.11768498
256,18.0000,9621504,337.22598302
256,18.0000,12798976,453.14613534
256,20.0000,122880,6.15025821
256,20.0000,215040,9.72039998
256,20.0000,307200,14.82194976
256,20.0000,399360,16.52623086
256,20.0000,614400,24.01826021
256,20.0000,798720,30.52334252
256,20.0000,1198080,46.56636401
256,20.0000,1597440,59.15098284
256,20.0000,2396160,132.90320180
256,20.0000,3194880,176.12976463
256,20.0000,4823040,179.64277220
256,20.0000,6420480,378.33775737
256,20.0000,9615360,349.55492929
256,20.0000,12810240,457.08808068
384,0.0000,122880,9.07821709
384,0.0000,215040,12.88311822
384,0.0000,307200,21.79994548
384,0.0000,399360,23.06969787
384,0.0000,614400,33.00569754
384,0.0000,798720,43.55349238
384,0.0000,1198080,62.12749415
384,0.0000,1597440,81.42765158
384,0.0000,2396160,117.45534798
384,0.0000,3194880,157.60045597
384,0.0000,4823040,235.53090751
384,0.0000,6420480,314.29655337
384,0.0000,9615360,474.62837642
384,0.0000,12810240,638.79977143
384,2.0000,96768,5.63492535
384,2.0000,193536,9.91914717
384,2.0000,322560,16.51819342
384,2.0000,419328,24.02952187
384,2.0000,612864,29.30547904
384,2.0000,806400,45.28216505
384,2.0000,1193472,56.71561316
384,2.0000,1612800,79.64319811
384,2.0000,2419200,113.52810358
384,2.0000,3193344,148.71652558
384,2.0000,4806144,224.24792960
384,2.0000,6418944,307.47065863
384,2.0000,9612288,453.05198778
384,2.0000,12805632,602.49188984
384,4.0000,101376,5.39477225
384,4.0000,202752,9.93048072
384,4.0000,304128,14.97446466
384,4.0000,405504,18.88996158
384,4.0000,608256,30.49339330
384,4.0000,811008,39.94715513
384,4.0000,1216512,54.68881871
384,4.0000,1622016,72.70402694
384,4.0000,2399232,108.46708975
384,4.0000,3210240,142.82993618
384,4.0000,4798464,214.01414322
384,4.0000,6420480,288.19841131
384,4.0000,9596928,429.50024917
384,4.0000,12807168,586.37673735
384,6.0000,105984,5.42847725
384,6.0000,211968,9.90328019
384,6.0000,317952,14.42353561
384,6.0000,423936,19.03373019
384,6.0000,600576,26.39013387
384,6.0000,812544,35.25809873
384,6.0000,1201152,51.66005915
384,6.0000,1625088,69.69462311
384,6.0000,2402304,103.17343253
384,6.0000,3214848,136.67311539
384,6.0000,4804608,204.19106518
384,6.0000,6394368,274.95667969
384,6.0000,9609216,415.02934915
384,6.0000,12824064,553.14923720
384,8.0000,110592,6.05554808
384,8.0000,221184,13.38674199
384,8.0000,294912,13.25627799
384,8.0000,405504,17.35622605
384,8.0000,626688,28.93113664
